74.6;19.6
104.5;19.7
79.2;14.7
71.2;19.6
99.1;19.7
87.6;9.7
81;29.6
81;19.7
86.1;29.6
90.9;59.2
90.9;59.6
80.2;14.7
95.1;19.7
98.8;19.8
94;19.7
89.3;19.7
80.6;14.5
60.7;29.3
85.4;8.3
67.2;19.7
86.3;14.8
93.5;19.8
84.5;19.7
83.2;9.8
85.4;14.7
91.4;9.8
84.2;19.7
94;19.8
88;14.7
96.6;29.8
90.5;19.8
82.4;14.6
89.2;29.7
70.7;14.7
102.3;29.7
93.4;11.8
83.3;8.2
77.5;29.8
80.9;19.7
79.3;9.6
74.1;11.6
78.3;14.7
103;19.8
98.9;9.8
76.4;14.7
90.4;29.8
90.3;14.8
86;8.3
110.8;14.7
70.2;19.7
83.3;14.7
95;11.8
83.8;9.7
80.4;11.7
91.3;8.3
85.5;9.7
84.3;11.7
79.8;11.7
86.2;19.7
82.9;9.7
78.3;9.6
86.7;11.6
91.1;11.7
81.6;59.5
72.6;9.5
82.4;9.7
90;11.7
88.4;9.7
80.5;8.2
87.4;14.6
90.2;19.8
79.3;14.6
79.6;11.7
96.3;9.7
79.2;11.7
86.8;19.8
74.8;9.7
84.4;14.7
109.3;29.9
78.6;19.5
82.2;19.6
83.8;19.7
78.2;14.7
89.8;6.4
81.4;14.7
71.2;29.3
86.5;14.7
81.3;9.7
89.1;11.8
90.1;9.7
102.1;19.7
75.4;8.2
84.1;14.6
83.9;6.4
86.5;9.7
97.3;9.7
93.6;19.8
80.7;11.7
78;5.1
85.1;9.7
76;8.2
99.1;14.7
85.2;29.7
98.2;19.8
79.8;6.3
87;7.2
93.7;6.4
92.3;7.2
75.7;9.7
97.9;11.8
88.1;8.3
84.3;8.3
108;9.8
83;19.8
75.6;9.5
82.7;9.7
83.6;5.7
70.9;14.7
77.8;6.4
76.3;9.6
85.5;7.2
76.2;11.6
91.8;7.2
79.6;7.1
77;14.5
101.8;19.8
75.6;6.2
77.6;9.6
86.3;11.7
91.6;11.8
84.5;11.7
87.5;7.2
88.5;7.2
82.2;14.5
86.5;6.4
90.9;6.3
82.5;6.2
90.4;8.3
78.9;6.4
83.5;6.4
77;5.6
72.2;8.2
72.8;6.3
78;11.7
80.9;8.3
80.9;6.3
87.4;8.3
76.9;9.7
96.6;11.8
73.8;14.6
82.4;3.7
82.8;8.3
86.3;6.4
80.7;5.7
87.4;8.3
87.9;9.7
79.4;6.4
84.4;9.8
88.2;5.2
83;7.2
82.2;9.8
79.8;4
75.8;8.2
89.1;8.3
83.5;8.1
78;5.7
68.5;6.1
74.8;6.2
75.4;6.4
77.4;7.2
